69	1023	402	564	733	899	1058	1218	1377	1541	1710	1868	2032	2197	2362	2528	2694	2854	3021	3181	3353	3520	3684	3845	4015	4179	4338	4498	4662	4832	5002	5168	5332	5497	5665	6000	6173	6334	6502	6663	6836	7007	7171	7336	7502	7663	7831	8000	8160	8322	8484	8643	8811	8971	9136	9300	9465	9629	9797	9968	10139	10299	10467	10637	10798	10963	11123	11286	11448	11611	11775
6.14	0.404921	0.194749	0.107785	0.0712212	0.0506318	0.0465411	0.0503452	0.043508	0.0420266	0.0411656	0.0408722	0.0387526	0.0367268	0.0252821	0.0346381	0.0324178	0.0312946	0.032952	0.0309179	0.0289055	0.0363696	0.0328715	0.0247156	0.0247791	0.0255349	0.0256832	0.016147	0.0210798	0.0233766	0.0213898	0.0145488	0.019134	0.0199093	0.0150934	0.0162117	0.0223715	0.0192809	0.016981	0.0160176	0.0111402	0.017222	0.0158464	0.0125378	0.0167634	0.00742993	0.0102361	0.0111041	0.00932866	0.00406712	0.00543976	0.0099647	0.0127081	0.0114684	0.01267	-0.00265208	0.00997543	0.00520602	0.012239	0.00434643	0.00341281	0.00615811	0.00112885	-0.00155294	-0.00117698	0.00637129	0.00529659	-0.00141233	-0.00380465	0.00393906
6.141	0.434194	0.207608	0.115768	0.07298	0.0526053	0.0472205	0.05333	0.0477806	0.046639	0.0411231	0.0393087	0.0417107	0.0386423	0.026377	0.0340502	0.031619	0.0341827	0.0349326	0.0334604	0.0273463	0.0351514	0.0350487	0.0278427	0.0253096	0.0214459	0.0269211	0.0147288	0.022474	0.0243671	0.020116	0.0168813	0.0156517	0.0214316	0.0160567	0.0154556	0.0224147	0.0149076	0.0130973	0.0188847	0.0103323	0.0187652	0.0177169	0.0120185	0.0145613	0.00746983	0.00863767	0.00778884	0.0083234	0.00283116	0.00475481	0.0109313	0.0106887	0.0092344	0.00957969	-0.00267026	0.00800297	0.00357655	0.0126819	0.0063611	0.00702238	0.00693005	0.00888202	-0.00375482	-0.000781983	0.0058302	0.00596055	0.00158378	-0.00341031	0.00643671
6.142	0.463018	0.220019	0.12097	0.0742899	0.0541299	0.0474509	0.0558657	0.0558413	0.0493959	0.0474534	0.0372961	0.0442198	0.0401089	0.026215	0.0405464	0.030371	0.0362763	0.0335353	0.0355538	0.0253381	0.0334841	0.0276386	0.0305208	0.0237938	0.0269505	0.0277099	0.02642	0.0253318	0.0249085	0.0183931	0.0187648	0.0117203	0.0225049	0.0165709	0.0140728	0.0180874	0.0100854	0.0139449	0.0213027	0.0141386	0.0190636	0.0140713	0.0110503	0.0119102	0.0099104	0.00659013	0.0102304	0.00686911	0.00625804	0.00705287	0.0114489	0.00822017	0.0134616	0.00604028	0.00255483	0.0055815	0.00822774	0.00583145	0.00649506	0.0111166	0.00725296	0.00243753	-0.000330299	-0.000835985	-1.05202e-05	0.00441077	0.00413087	-0.003465	0.00840884
6.143	0.479728	0.233331	0.126101	0.0835979	0.057921	0.0493225	0.0500931	0.0495001	0.052081	0.0449895	0.0473399	0.045884	0.038605	0.025981	0.0320831	0.033574	0.038298	0.032066	0.0307001	0.030212	0.031528	0.0291985	0.0223291	0.022206	0.027796	0.0257945	0.0243865	0.024589	0.025378	0.0247559	0.020873	0.012512	0.0221916	0.01893	0.012618	0.0136881	0.0154114	0.0222899	0.0139031	0.017873	0.01929	0.0133655	0.01001	0.014849	0.012279	0.00580502	0.0126	0.0113229	0.00961298	0.00927898	0.00991249	0.0118885	0.015541	0.0104663	0.00770795	0.00308803	0.012807	-0.00109094	0.00655702	0.00591555	0.0122209	0.000968009	0.00212032	-0.000961989	0.00273198	0.00278899	0.00660598	0.00351492	0.010309
6.144	0.495733	0.273212	0.141254	0.0862012	0.0617823	0.0504901	0.0436156	0.0424536	0.0528661	0.0418209	0.0450099	0.0468441	0.0363969	0.0317199	0.0336795	0.0360732	0.0359339	0.0321391	0.0291449	0.0327652	0.0328397	0.0300551	0.022806	0.0240202	0.0279371	0.0231749	0.0216479	0.0231419	0.0271512	0.0304154	0.0207601	0.0126001	0.021174	0.019013	0.012255	0.0163399	0.0200344	0.0203866	0.0179593	0.0203212	0.018577	0.011956	0.0145493	0.0170842	0.0115165	0.0108173	0.0105406	0.0140972	0.0107316	0.0108578	0.00767189	0.0148532	0.0169161	0.0141889	0.000831634	0.00300705	0.0067907	0.00485542	0.00717378	9.68575e-06	0.00955257	-0.00120509	0.00386685	-0.00601724	0.00477117	0.00584623	0.00808814	0.00342855	0.00550875
6.145	0.529941	0.281942	0.156107	0.0885039	0.0653442	0.0472588	0.0422947	0.0456833	0.0533513	0.0424152	0.0440057	0.0425611	0.0358718	0.0371584	0.034976	0.0350473	0.0340519	0.0346562	0.0305308	0.0319671	0.033851	0.0287528	0.0229832	0.0245503	0.0277779	0.0329144	0.0260307	0.028811	0.0216868	0.026633	0.0242867	0.0165302	0.0219053	0.0187961	0.011592	0.0186918	0.0196196	0.0181832	0.0164636	0.0181054	0.0175642	0.0174164	0.0136805	0.0148309	0.0104541	0.00771341	0.00818118	0.016571	0.0115503	0.0121367	0.00718158	0.0113147	0.0148154	0.0176108	0.00134322	0.00452986	0.00512496	0.00637889	0.00749055	0.00506487	0.00658411	0.000139296	0.0053125	-0.00186878	0.00403506	0.00860253	0.00480121	0.0030421	0.00356936
6.146	0.565221	0.291746	0.161103	0.0873646	0.0738968	0.0451019	0.0420463	0.0499853	0.0549072	0.0440823	0.0440744	0.039352	0.0364195	0.0401682	0.0373452	0.0350947	0.0332429	0.0382461	0.0329887	0.0322418	0.0335545	0.0268767	0.0242336	0.0261533	0.0266838	0.02764	0.0314834	0.0287987	0.0172958	0.0239242	0.0288844	0.0215315	0.0237089	0.0196514	0.0112003	0.0221154	0.0202779	0.0170537	0.0160413	0.016962	0.0191849	0.023947	0.0138848	0.013651	0.0114147	0.00568295	0.00689515	0.015985	0.0134018	0.0144877	0.00776362	0.00884986	0.0137874	0.0157924	0.00292632	0.0071252	0.00453243	0.00897408	0.00887978	0.00396115	0.0046888	0.00227141	0.00138882	0.00335038	0.00437111	0.00493562	0.00258812	0.00375172	0.0027028
6.147	0.606214	0.303084	0.167627	0.0912597	0.0691863	0.0508017	0.0433274	0.055813	0.0476484	0.0471915	0.0456702	0.0406373	0.0384941	0.0447026	0.0395508	0.0366689	0.0339611	0.0433591	0.0326616	0.0327286	0.0347844	0.0265291	0.0284021	0.0287999	0.0271562	0.0238954	0.0249908	0.0303144	0.0144362	0.0227436	0.027483	0.0204938	0.0245569	0.0181324	0.0123366	0.0205255	0.0211294	0.0215449	0.0171471	0.0134757	0.0223315	0.0204787	0.0143968	0.0148927	0.0115106	0.0051806	0.00889587	0.0169269	0.0188496	0.0143136	0.00728846	0.00943196	0.0119838	0.0141987	0.000957072	0.00945178	0.00793558	0.00581273	0.00921586	0.00438541	0.00498122	0.000668317	0.00185356	0.00166267	0.00132978	0.00279668	0.00455067	0.00373811	0.00336421
6.148	0.638854	0.333179	0.174528	0.0955328	0.0648578	0.0568777	0.0499726	0.0537376	0.0470813	0.0506756	0.0445397	0.0423007	0.0368772	0.0378915	0.0421343	0.0346526	0.0322401	0.0311087	0.032711	0.0335934	0.0310034	0.0285526	0.0270002	0.031821	0.0280082	0.0268366	0.0188811	0.0322039	0.0241189	0.0229908	0.0222462	0.0198321	0.0257813	0.0176772	0.0138509	0.0205678	0.022359	0.0264072	0.0191646	0.0103694	0.0184309	0.0173899	0.0152863	0.0165124	0.0119836	0.00555348	0.0112746	0.0182444	0.0246701	0.0145176	0.0071913	0.0110555	0.0130515	0.0129829	-0.000633895	0.0121525	0.0117147	0.00302994	0.00992998	0.00518805	0.00565198	-0.000556737	0.00269631	0.000353962	-0.00132948	0.00103992	0.00688913	0.00410184	0.00440365
6.149	0.672033	0.363815	0.180947	0.100346	0.0723627	0.058219	0.0571578	0.0522022	0.0470541	0.0461074	0.0439492	0.044504	0.0358002	0.0316205	0.045258	0.0331762	0.0310592	0.0322941	0.0291603	0.0349981	0.0277623	0.031116	0.0261382	0.0253815	0.0336838	0.0303179	0.0271947	0.0226776	0.0343416	0.0237781	0.0175494	0.0138684	0.0233373	0.0177621	0.0156829	0.0211501	0.024418	0.0122829	0.0200753	0.0136592	0.0150703	0.019329	0.0154001	0.018672	0.0102292	0.0092077	0.0141933	0.0130314	0.0158129	0.0155641	0.0076341	0.013219	0.014659	0.0123072	-0.000954837	0.00441855	0.0101752	0.00226817	0.0111841	0.00753105	0.00778598	-0.00124183	0.00407907	0.002413	0.00800467	0.0116126	0.00384027	0.00304389	0.00598305
6.15	0.692831	0.374522	0.193894	0.114459	0.0734	0.0566894	0.0565014	0.054443	0.049359	0.047176	0.0471556	0.0488701	0.040067	0.0346251	0.0434409	0.0361506	0.0322575	0.0331735	0.03016	0.0280478	0.0294263	0.0316015	0.0273037	0.0275493	0.0322909	0.0239698	0.0320141	0.0248815	0.0242698	0.0285096	0.019391	0.0181071	0.0197669	0.018576	0.016621	0.0209175	0.0221375	0.0186711	0.020092	0.016055	0.0171795	0.021078	0.01462	0.0122879	0.0140235	0.0119679	0.016218	0.015151	0.00606179	0.0133639	0.00938651	0.0153405	0.0113969	0.00788787	0.00165337	0.00943008	0.011401	0.00669956	0.00136077	0.00898001	0.00902596	0.0044421	0.00482249	0.00205645	0.00795996	0.00760689	0.00133592	0.00109193	0.00838152
6.151	0.713126	0.384725	0.206338	0.125893	0.0739339	0.0546568	0.0553418	0.056181	0.0468287	0.047742	0.0498591	0.0500735	0.0438313	0.0318956	0.0411207	0.0386221	0.032953	0.0335499	0.0306569	0.0305034	0.0305875	0.0315839	0.0279663	0.0292147	0.0303948	0.0219237	0.0273195	0.026583	0.0181113	0.0327383	0.02073	0.0218433	0.0156935	0.0188869	0.0191095	0.0201818	0.0193537	0.0168234	0.0154215	0.017578	0.018786	0.022324	0.0162041	0.0159982	0.0173152	0.0142251	0.00643799	0.016768	0.0165159	0.0106606	0.010636	0.016959	0.00763157	0.0131374	0.00375876	0.0139393	0.0118426	0.0106283	0.00485125	0.0116996	0.00976297	0.00962338	0.00506294	0.00119683	0.00711483	0.00309747	-0.00167137	0.00625536	0.0102771
6.152	0.742583	0.425606	0.216688	0.127453	0.0752712	0.0574605	0.0592421	0.0561063	0.0470904	0.0450831	0.0480967	0.0501965	0.0441231	0.0337328	0.0400455	0.0357893	0.0325034	0.0374397	0.0340211	0.0318789	0.0306688	0.0300038	0.0275488	0.0298018	0.0244645	0.0284606	0.0215482	0.0296748	0.0189942	0.0319716	0.0194315	0.0244986	0.0226161	0.0169153	0.0205179	0.0210527	0.0191125	0.0138959	0.0160078	0.0157187	0.0224136	0.0191955	0.0144352	0.0119769	0.0150603	0.0147511	0.0135917	0.016452	0.0179328	0.00947383	0.00949034	0.0223529	0.00922629	0.0134196	0.0047842	0.0133824	0.0112042	0.00819662	0.00726089	0.0133384	0.0099037	0.00784469	0.00231308	-0.0020045	0.00518972	0.0022589	0.00873038	0.00336921	0.00809968
6.153	0.772763	0.449533	0.227764	0.129736	0.0773316	0.0609867	0.0603664	0.0567547	0.0480748	0.0431497	0.0470578	0.0478919	0.0451376	0.0362917	0.0396931	0.0336798	0.0327771	0.0360796	0.0381052	0.0339766	0.0314725	0.0291472	0.0271336	0.0412091	0.0281173	0.0326994	0.0349674	0.0290892	0.0205993	0.0319282	0.0188561	0.0228847	0.0302577	0.0133151	0.0226481	0.022646	0.0195938	0.0116954	0.0173165	0.0145824	0.0267614	0.0167912	0.0133899	0.00868019	0.0135289	0.0160001	0.0214649	0.0168594	0.0200704	0.00900936	0.00906855	0.0101963	0.0115426	0.0144241	0.0065313	0.0135483	0.0112875	0.00648904	0.00713336	0.0103552	0.0107674	0.00646904	0.000288099	-0.00448126	0.00398788	0.00214446	0.00547913	0.0012067	0.00664577
6.154	0.803308	0.473822	0.252698	0.132385	0.080387	0.0648773	0.0618556	0.0577667	0.0494238	0.0511331	0.0469254	0.0484046	0.0441544	0.0360895	0.0397057	0.0319371	0.0341544	0.0350855	0.0315693	0.0330014	0.0302207	0.0310115	0.0302535	0.0381815	0.0301819	0.0373012	0.0332343	0.0288682	0.0228132	0.0322485	0.0186462	0.0226235	0.0256484	0.0100841	0.019652	0.0236562	0.0196682	0.0266537	0.0189881	0.0127385	0.0211169	0.0184861	0.0137113	0.0102875	0.0123632	0.0173961	0.0217476	0.0196068	0.009965	0.00716075	0.0121746	0.0081293	0.0107917	0.011521	0.00864345	0.0112758	0.00577906	0.00746426	0.00737104	0.00773925	0.0119947	0.00545892	0.00580382	-0.000442207	0.00439698	0.00919294	0.0025956	-0.000587225	0.00654021
6.155	0.834039	0.491593	0.258173	0.135313	0.0836295	0.0669512	0.0635319	0.0546459	0.0499351	0.052329	0.0523641	0.0491043	0.0433582	0.0360741	0.0395789	0.036433	0.0357187	0.0376347	0.0334471	0.0322132	0.0291559	0.0330627	0.0296402	0.0353408	0.0324334	0.0356886	0.0316882	0.0272931	0.0252141	0.0283723	0.0204415	0.0225492	0.0248472	0.0209151	0.0174659	0.0221321	0.0212841	0.0234494	0.0138606	0.0153477	0.0186219	0.0198385	0.0142196	0.0120817	0.0138568	0.018979	0.0222173	0.0200092	0.010995	0.0106413	0.0118928	0.00624925	0.0102279	0.012687	0.011118	0.00919029	0.000457585	0.00609544	0.008526	0.0127456	0.00878987	0.00623891	0.00305796	-9.19402e-05	0.00535098	0.010096	0.00878823	0.00939515	0.0066216
6.156	0.864622	0.509327	0.26361	0.151891	0.0868349	0.0689881	0.0599841	0.0514881	0.05309	0.053488	0.0577659	0.049767	0.0425251	0.0326311	0.0394152	0.0408919	0.037246	0.0401469	0.035288	0.031388	0.0280541	0.035077	0.02899	0.0324631	0.034648	0.0340391	0.0301051	0.0256811	0.027578	0.0244591	0.0221997	0.022438	0.024009	0.0226172	0.0152429	0.0205711	0.0228631	0.0251596	0.0159543	0.01792	0.0160899	0.021154	0.014691	0.0138389	0.0153134	0.020525	0.02265	0.0203746	0.011988	0.0140849	0.011574	0.00576702	0.00962701	0.013816	0.0135555	0.00917551	0.00526923	0.00468963	0.009644	0.00984809	0.00554809	0.00698191	0.000275075	-0.00129896	0.00626796	0.010962	0.0149439	0.00668073	0.00666603
6.157	0.886349	0.530171	0.269381	0.154452	0.0878635	0.0713591	0.0623206	0.0552091	0.0565791	0.0497963	0.0463974	0.0469338	0.0493913	0.0295218	0.0395856	0.0394609	0.039111	0.0364073	0.0353539	0.0393904	0.0316862	0.0353695	0.0304965	0.0357831	0.0343209	0.0317903	0.0296094	0.0307712	0.0298161	0.0256504	0.0242921	0.0270432	0.0235049	0.0246525	0.0133538	0.021263	0.024776	0.0272044	0.0183827	0.0136467	0.0138918	0.0172007	0.0177841	0.015221	0.017104	0.0174988	0.0149035	0.021074	0.0138087	0.0200433	0.0140381	0.0126243	0.00866339	0.0168241	0.0163271	0.00949496	0.0104159	0.00361788	0.00977644	0.00728381	0.00973317	0.00805897	0.00318241	-0.00217208	0.00751901	0.0109503	0.0115283	0.00429916	0.00810054
6.158	0.908098	0.551039	0.294957	0.157037	0.0889163	0.0656739	0.0646798	0.0553599	0.0560023	0.0461285	0.0515148	0.0441243	0.0448848	0.0264373	0.0397789	0.0380535	0.040999	0.0326919	0.0354431	0.0349913	0.0353413	0.0356847	0.0320261	0.0362964	0.0340169	0.0295653	0.0291364	0.0358831	0.0301535	0.0268646	0.0251905	0.0225268	0.0187365	0.0267108	0.0177912	0.0219782	0.0232742	0.0292708	0.0208343	0.0143679	0.0242836	0.0132723	0.0161996	0.016626	0.0173029	0.0144961	0.0153709	0.0176744	0.0156524	0.0210254	0.0165249	0.0195039	0.00772309	0.0144441	0.00764215	0.0119801	0.0155852	0.0158482	0.00993186	0.016908	0.0117938	0.00915906	0.00611287	-0.00302237	0.00818244	0.0109615	0.00813583	0.00194073	0.00955796
6.159	0.928886	0.577749	0.319142	0.164621	0.10016	0.0728312	0.0634986	0.054552	0.0544655	0.0504484	0.0505241	0.0469065	0.0394227	0.0376787	0.0388544	0.0422381	0.041182	0.03993	0.0362551	0.0296353	0.0380358	0.0334308	0.0330395	0.03585	0.0335382	0.0323794	0.0250806	0.0292751	0.0295311	0.0271199	0.0251287	0.017053	0.0233143	0.0278078	0.0193096	0.0237823	0.0167433	0.0199858	0.0233871	0.0141296	0.0213643	0.0237921	0.0136566	0.016958	0.0165418	0.0158682	0.0148778	0.0210002	0.0165361	0.0210471	0.0164574	0.0186167	0.00880194	0.0111051	0.0091947	0.0135052	0.0171664	0.00997877	0.00905204	0.0168364	0.0128945	0.0101721	0.00808236	-0.00582474	0.00788617	0.0100136	0.00720805	3.9041e-05	0.00957543
6.16	0.939445	0.603504	0.342371	0.17125	0.110445	0.0731934	0.0659357	0.0588131	0.051454	0.0517905	0.0485783	0.0487328	0.0524389	0.0408165	0.0404926	0.0454677	0.0404099	0.0446019	0.0361125	0.0355342	0.0361388	0.0317677	0.0330979	0.0351894	0.0338267	0.0342351	0.0325694	0.0217146	0.0279558	0.0314749	0.0230856	0.0215189	0.0269357	0.0210859	0.019873	0.0247564	0.0175962	0.0183837	0.0249849	0.0169364	0.0174925	0.0190364	0.0162002	0.0163351	0.0150282	0.0162851	0.0134308	0.0233711	0.0167192	0.0157642	0.0154341	0.0167747	0.013128	0.0109004	0.00979215	0.0142307	0.0136107	0.00315776	0.013845	0.01581	0.0130403	0.0102297	0.00427675	-0.00500485	0.00821126	0.0126289	0.00532532	-0.00281474	0.00863829
6.161	0.950425	0.629675	0.360083	0.178298	0.110536	0.0739717	0.0684711	0.0588354	0.0513943	0.0535478	0.0470495	0.0476925	0.0518146	0.0443679	0.0425461	0.0491121	0.0399113	0.0405273	0.0380404	0.0418461	0.0353275	0.0305208	0.033571	0.0349447	0.0345308	0.023302	0.0302792	0.023652	0.0344285	0.0308459	0.0214608	0.0263987	0.0255879	0.0147828	0.0208526	0.0261453	0.018865	0.0171992	0.0269959	0.0201572	0.0230125	0.0146997	0.0167931	0.016592	0.0139317	0.0166157	0.0163302	0.0261554	0.0173185	0.0109002	0.0120004	0.0153093	0.0127366	0.0159026	0.010239	0.0153721	0.0104718	0.00960779	0.0190502	0.0157125	0.0141075	0.00910413	0.00315115	-0.00376898	0.00895119	0.0156583	0.00386074	0.00539345	0.0094665
6.162	0.976639	0.655556	0.378271	0.194071	0.111101	0.0752249	0.0714816	0.0593327	0.0518097	0.0533359	0.0490237	0.0471272	0.0516653	0.04132	0.0432781	0.0498096	0.0398877	0.0369276	0.0404432	0.0397096	0.0349913	0.0303925	0.0308885	0.0343823	0.0344654	0.0268091	0.0284641	0.0260645	0.0274042	0.030692	0.0270544	0.0259169	0.0247151	0.0174389	0.0228983	0.0245967	0.0206089	0.0211872	0.0213095	0.0182476	0.0250178	0.0200414	0.0178611	0.017324	0.0163619	0.0174214	0.0197046	0.0217213	0.0190623	0.0147541	0.0090417	0.0165247	0.0128203	0.0151643	0.011161	0.0169886	0.0103289	0.00940785	0.0140941	0.01609	0.0130641	0.00845358	0.00250059	-0.00205809	0.00692809	0.0142107	0.00938168	0.00415927	0.0107698
