10	
superose 6008:10_UV	
min	 mAU
  94.827	   86.561000
  95.013	   79.473000
  95.200	   74.342000
  95.387	   70.810000
  95.573	   68.416000
  95.760	   66.842000
  95.947	   65.848000
  96.133	   65.279000
  96.320	   65.009000
  96.507	   64.951000
  96.693	   65.050000
  96.880	   65.255000
  97.067	   65.567000
  97.253	   65.962000
  97.440	   66.445000
  97.627	   67.024000
  97.813	   67.698000
  98.000	   68.496000
  98.187	   69.400000
  98.373	   70.432000
  98.560	   71.600000
  98.747	   72.936000
  98.933	   74.391000
  99.120	   76.051000
  99.307	   77.861000
  99.493	   79.851000
  99.680	   82.026000
  99.867	   84.395000
 100.053	   86.987000
 100.240	   89.831000
 100.427	   92.911000
 100.613	   96.232000
 100.800	   99.908000
 100.987	  103.836000
 101.173	  108.047000
 101.360	  112.526000
 101.547	  117.291000
 101.733	  122.281000
 101.920	  127.454000
 102.107	  132.798000
 102.293	  138.359000
 102.480	  143.956000
 102.667	  149.575000
 102.853	  155.233000
 103.040	  160.946000
 103.227	  166.683000
 103.413	  172.594000
 103.600	  178.778000
 103.787	  185.283000
 103.973	  192.418000
 104.160	  200.169000
 104.347	  208.857000
 104.533	  218.265000
 104.720	  228.659000
 104.907	  239.905000
 105.093	  252.013000
 105.280	  264.598000
 105.467	  277.327000
 105.653	  289.926000
 105.840	  301.888000
 106.027	  312.385000
 106.213	  321.002000
 106.400	  327.436000
 106.587	  331.173000
 106.773	  331.940000
 106.960	  329.500000
 107.147	  323.997000
 107.333	  315.579000
 107.520	  304.387000
 107.707	  290.984000
 107.893	  275.840000
 108.080	  259.320000
 108.267	  242.082000
 108.453	  224.416000
 108.640	  206.607000
 108.827	  189.445000
 109.013	  173.016000
 109.200	  157.682000
 109.387	  143.491000
 109.573	  130.633000
 109.760	  119.127000
 109.947	  108.825000
 110.133	   99.653000
 110.320	   91.781000
 110.507	   84.922000
 110.693	   78.992000
 110.880	   74.004000
 111.067	   69.814000
 111.253	   66.246000
 111.440	   63.220000
 111.627	   60.687000
 111.813	   58.574000
 112.000	   56.811000
 112.187	   55.319000
 112.373	   54.107000
 112.560	   53.105000
 112.747	   52.268000
 112.933	   51.567000
 113.120	   50.987000
 113.307	   50.486000
 113.493	   50.045000
 113.680	   49.648000
 113.867	   49.275000
 114.053	   48.904000
 114.240	   48.529000
 114.427	   48.130000
 114.613	   47.711000
 114.800	   47.250000
 114.987	   46.748000
 115.173	   46.219000
 115.360	   45.646000
 115.547	   45.057000
 115.733	   44.441000
 115.920	   43.823000
 116.107	   43.201000
 116.293	   42.564000
 116.480	   41.945000
 116.667	   41.478000
 116.853	   41.235000
 117.040	   40.787000
 117.227	   41.300000
 117.413	   40.364000
 117.600	   39.566000
 117.787	   38.986000
 117.973	   38.519000
 118.160	   38.123000
 118.347	   37.786000
 118.533	   37.478000
 118.720	   37.217000
 118.907	   36.984000
 119.093	   36.761000
 119.280	   36.579000
 119.467	   36.411000
 119.653	   36.263000
 119.840	   36.133000
 120.027	   36.008000
 120.213	   35.903000
 120.400	   35.805000
 120.587	   35.710000
 120.773	   35.621000
 120.960	   35.545000
 121.147	   35.475000
 121.333	   35.400000
 121.520	   35.331000
 121.707	   35.268000
 121.893	   35.214000
 122.080	   35.159000
 122.267	   35.106000
 122.453	   35.055000
 122.640	   35.010000
 122.827	   34.969000
 123.013	   34.926000
 123.200	   34.888000
 123.387	   34.850000
 123.573	   34.817000
 123.760	   34.786000
 123.947	   34.758000
 124.133	   34.734000
 124.320	   34.709000
 124.507	   34.689000
 124.693	   34.668000
 124.880	   34.649000
 125.067	   34.631000
 125.253	   34.620000
 125.440	   34.601000
 125.627	   34.582000
 125.813	   34.567000
 126.000	   34.557000
 126.187	   34.539000
 126.373	   34.523000
 126.560	   34.513000
 126.747	   34.503000
 126.933	   34.490000
 127.120	   34.479000
 127.307	   34.468000
 127.493	   34.457000
 127.680	   34.447000
 127.867	   34.439000
 128.053	   34.438000
 128.240	   34.434000
 128.427	   34.435000
 128.613	   34.426000
 128.800	   34.429000
 128.987	   34.427000
 129.173	   34.428000
 129.360	   34.425000
 129.547	   34.429000
 129.733	   34.434000
 129.920	   34.437000
 130.107	   34.443000
 130.293	   34.449000
 130.480	   34.456000
 130.667	   34.476000
 130.853	   34.484000
 131.040	   34.498000
 131.227	   34.515000
 131.413	   34.532000
 131.600	   34.558000
 131.787	   34.580000
 131.973	   34.606000
 132.160	   34.631000
 132.347	   34.653000
 132.533	   34.677000
 132.720	   34.698000
 132.907	   34.717000
 133.093	   34.735000
 133.280	   34.743000
 133.467	   34.752000
 133.653	   34.756000
 133.840	   34.750000
 134.027	   34.744000
 134.213	   34.735000
 134.400	   34.721000
 134.587	   34.704000
 134.773	   34.684000
 134.960	   34.665000
 135.147	   34.644000
 135.333	   34.626000
 135.520	   34.607000
 135.707	   34.587000
 135.893	   34.575000
 136.080	   34.560000
 136.267	   34.553000
 136.453	   34.548000
 136.640	   34.548000
 136.827	   34.554000
 137.013	   34.560000
 137.200	   34.571000
 137.387	   34.593000
 137.573	   34.607000
 137.760	   34.624000
 137.947	   34.647000
 138.133	   34.667000
 138.320	   34.693000
 138.507	   34.723000
 138.693	   34.748000
 138.880	   34.784000
 139.067	   34.812000
 139.253	   34.845000
 139.440	   34.872000
 139.627	   34.911000
 139.813	   34.947000
 140.000	   34.986000
 140.187	   35.026000
 140.373	   35.077000
 140.560	   35.121000
 140.747	   35.175000
 140.933	   35.231000
 141.120	   35.293000
 141.307	   35.361000
 141.493	   35.441000
 141.680	   35.529000
 141.867	   35.615000
 142.053	   35.719000
 142.240	   35.828000
 142.427	   35.947000
 142.613	   36.075000
 142.800	   36.211000
 142.987	   36.359000
 143.173	   36.508000
 143.360	   36.657000
 143.547	   36.812000
 143.733	   36.964000
 143.920	   37.116000
 144.107	   37.260000
 144.293	   37.390000
 144.480	   37.505000
 144.667	   37.611000
 144.853	   37.693000
 145.040	   37.754000
 145.227	   37.783000
 145.413	   37.791000
 145.600	   37.775000
 145.787	   37.730000
 145.973	   37.659000
 146.160	   37.558000
 146.347	   37.438000
 146.533	   37.292000
 146.720	   37.131000
 146.907	   36.954000
 147.093	   36.772000
 147.280	   36.578000
 147.467	   36.378000
 147.653	   36.177000
 147.840	   35.973000
 148.027	   35.779000
 148.213	   35.591000
 148.400	   35.413000
 148.587	   35.245000
 148.773	   35.088000
 148.960	   34.943000
 149.147	   34.814000
 149.333	   34.692000
 149.520	   34.583000
 149.707	   34.481000
 149.893	   34.395000
 150.080	   34.322000
 150.267	   34.260000
 150.453	   34.202000
 150.640	   34.153000
 150.827	   34.113000
 151.013	   34.071000
 151.200	   34.039000
 151.387	   34.014000
 151.573	   33.987000
 151.760	   33.964000
 151.947	   33.949000
 152.133	   33.932000
 152.320	   33.916000
 152.507	   33.903000
 152.693	   33.894000
 152.880	   33.887000
 153.067	   33.877000
 153.253	   33.869000
 153.440	   33.863000
 153.627	   33.858000
 153.813	   33.850000
 154.000	   33.850000
 154.187	   33.854000
 154.373	   33.849000
 154.560	   34.388000
 154.747	   34.537000
 154.933	   34.191000
 155.120	   34.039000
 155.307	   33.971000
 155.493	   33.943000
 155.680	   33.923000
 155.867	   33.912000
 156.053	   33.908000
 156.240	   33.908000
 156.427	   33.911000
 156.613	   33.910000
 156.800	   33.917000
 156.987	   33.920000
 157.173	   33.925000
 157.360	   33.924000
 157.547	   33.932000
 157.733	   33.936000
 157.920	   33.940000
 158.107	   33.944000
 158.293	   33.951000
 158.480	   33.950000
 158.667	   33.954000
 158.853	   33.955000
 159.040	   33.959000
 159.227	   33.960000
 159.413	   33.963000
 159.600	   33.964000
 159.787	   33.971000
 159.973	   33.972000
 160.160	   33.978000
 160.347	   33.980000
 160.533	   33.985000
 160.720	   33.989000
 160.907	   33.997000
 161.093	   34.005000
 161.280	   34.015000
 161.467	   34.019000
 161.653	   34.029000
 161.840	   34.040000
 162.027	   34.050000
 162.213	   34.063000
 162.400	   34.070000
 162.587	   34.082000
 162.773	   34.094000
 162.960	   34.103000
 163.147	   34.115000
 163.333	   34.128000
 163.520	   34.139000
 163.707	   34.145000
 163.893	   34.162000
 164.080	   34.173000
 164.267	   34.184000
         	            
